Model,Bio_term,Title,Link,Citations,Year
support vector machine,systems biology,Prediction of human disease‐associated phosphorylation sites with combined feature selection approach and support vector machine,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/iet-syb.2014.0051,16,2015
support vector machine,systems biology,Optimization meets systems biology,https://link.springer.com/article/10.1186/1752-0509-4-S2-S1,39,2010
support vector machine,systems biology,Regularized recurrent least squares support vector machines,https://ieeexplore.ieee.org/abstract/document/5260436/,14,2009
support vector machine,systems biology,Biomarker discovery from high-throughput data by connected network-constrained support vector machine,https://www.sciencedirect.com/science/article/pii/S0957417423006814,2,2023
support vector machine,systems biology,Decremental learning algorithms for nonlinear langrangian and least squares support vector machines,https://www.aporc.org/LNOR/7/OSB2007F40.pdf,11,2007
support vector machine,systems biology,A comparative study of ensemble learning approaches in the classification of breast cancer metastasis,https://ieeexplore.ieee.org/abstract/document/5260680/,39,2009
support vector machine,systems biology,"Feature extraction and classification of EEG signals using wavelet transform, SVM and artificial neural networks for brain computer interfaces",https://ieeexplore.ieee.org/abstract/document/5260640/,108,2009
support vector machine,systems biology,Incorporating support vector machine for identifying protein tyrosine sulfation sites,https://onlinelibrary.wiley.com/doi/abs/10.1002/jcc.21258,99,2009
support vector machine,systems biology,An MPEC model for selecting optimal parameter in support vector machines,http://www.aporc.org/LNOR/7/OSB2007F39.pdf,19,2007
linear regression,{'biology'},Statistical methods: applied to experiments in agriculture and biology,http://117.239.25.194:7000/jspui/bitstream/123456789/907/1/PRILIMINERY%20AND%20CONTENTS.pdf,102964.0,1956.0
linear regression,{'paleontology'},Past: paleontological statistics software package for educaton and data anlysis,https://doc.rero.ch/record/15326/files/PAL_E2660.pdf,30675.0,2001.0
linear regression,{'developmental biology'},Assumption-free analysis of quantitative real-time polymerase chain reaction (PCR) data,https://www.sciencedirect.com/science/article/pii/S0304394002014234,4184.0,2003.0
linear regression,{'ecology'},Classification and regression trees: a powerful yet simple technique for ecological data analysis,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2000)081[3178:CARTAP]2.0.CO;2,3995.0,2000.0
linear regression,{'genetics'},Approximate Bayesian computation in population genetics,https://academic.oup.com/genetics/article-abstract/162/4/2025/6050069,3363.0,2002.0
linear regression,{'biodiversity'},Partitioning selection and complementarity in biodiversity experiments,https://www.nature.com/articles/35083573,3208.0,2001.0
linear regression,"{'medical imaging', 'ecology'}",Spatial dependence in linear regression models with an introduction to spatial econometrics,https://www.taylorfrancis.com/chapters/edit/10.1201/9781482269901-36/spatial-dependence-linear-regression-models-introduction-spatial-econometrics,2866.0,1998.0
linear regression,{'ecology'},Confronting multicollinearity in ecological multiple regression,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/02-3114,2695.0,2003.0
linear regression,{'systems biology'},A methodology for performing global uncertainty and sensitivity analysis in systems biology,https://www.sciencedirect.com/science/article/pii/S0022519308001896,2590.0,2008.0
linear regression,{'ecology'},The arcsine is asinine: the analysis of proportions in ecology,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/10-0340.1,2410.0,2011.0
linear regression,{'biology'},Statistics in biology. Statistical methods for research in the natural sciences.,https://www.cabidigitallibrary.org/doi/full/10.5555/19671607230,2015.0,1967.0
linear regression,{'biology'},Statistical methods in agriculture and experimental biology,https://www.taylorfrancis.com/books/mono/10.1201/9780203738559/statistical-methods-agriculture-experimental-biology-roger-mead,2002.0,2017.0
linear regression,"{'biodiversity', 'ecology', 'environmental biology'}",What is the observed relationship between species richness and productivity?,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[2381:WITORB]2.0.CO;2,1950.0,2001.0
linear regression,{'biogeography'},The distance decay of similarity in biogeography and ecology,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2699.1999.00305.x,1937.0,1999.0
linear regression,{'paleontology'},Paleontological data analysis,https://books.google.com/books?hl=en&lr=&id=H872EAAAQBAJ&oi=fnd&pg=PR9&dq=%22linear+regression%22+%22paleontology%22&ots=cz366e9EeR&sig=oSnBFq2zhTPSQFXaO8g7AiR1_Co,1818.0,2024.0
linear regression,{'medical imaging'},Machine learning for medical imaging,https://pubs.rsna.org/doi/abs/10.1148/rg.2017160130,1548.0,2017.0
linear regression,{'metabolomics'},Multivariate analysis in metabolomics,https://www.ingentaconnect.com/content/ben/cmb/2013/00000001/00000001/art00008,1508.0,2013.0
linear regression,{'marine biology'},Estimating the grazing impact of marine micro-zooplankton,https://link.springer.com/article/10.1007/bf00397668,1478.0,1982.0
linear regression,{'genomics'},Population genomics of human gene expression,https://www.nature.com/articles/ng2142,1378.0,2007.0
linear regression,{'neurobiology'},Neurobiology of periventricular leukomalacia in the premature infant,https://www.nature.com/articles/pr2001219,1324.0,2001.0
linear regression,"{'ecology', 'biogeography', 'biology'}",Spatial autocorrelation and red herrings in geographical ecology,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1466-822X.2003.00322.x,1198.0,2003.0
linear regression,{'biology'},Linear regression in astronomy.,https://adsabs.harvard.edu/full/1990ApJ...364..104I,1192.0,1990.0
linear regression,"{'conservation', 'biogeography', 'biology'}","Regression and model-building in conservation biology, biogeography and ecology: the distinction between–and reconciliation of–'predictive'and 'explanatory'models",https://link.springer.com/article/10.1023/A:1008985925162,1159.0,2000.0
linear regression,"{'ecology', 'biology'}",Mass/length residuals: measures of body condition or generators of spurious results?,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[1473:MLRMOB]2.0.CO;2,1115.0,2001.0
linear regression,{'neurobiology'},Clinical progression in Parkinson disease and the neurobiology of axons,https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.21995,1105.0,2010.0
linear regression,{'ecology'},Spatial autocorrelation and autoregressive models in ecology,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9615(2002)072[0445:SAAAMI]2.0.CO;2,1098.0,2002.0
linear regression,{'biodiversity'},Spatial scale dictates the productivity–biodiversity relationship,https://www.nature.com/articles/416427a,994.0,2002.0
linear regression,{'biology'},Non-linear regression of biological temperature-dependent rate models based on absolute reaction-rate theory,https://www.sciencedirect.com/science/article/pii/0022519381902460,947.0,1981.0
linear regression,{'developmental biology'},Oligodendrocyte dynamics in the healthy adult CNS: evidence for myelin remodeling,https://www.cell.com/neuron/fulltext/S0896-6273(13)00050-0,900.0,2013.0
linear regression,{'phylogenetics'},The caper package: comparative analysis of phylogenetics and evolution in R,http://www.jcsantosresearch.org/Class_2014_Spring_Comparative/pdf/week_11/caper_tutorial.pdf,873.0,2013.0
linear regression,"{'evolution', 'ecology'}",Phylogenetic signal and linear regression on species data,https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.2041-210X.2010.00044.x,866.0,2010.0
linear regression,{'evolution'},A linear-time algorithm for Gaussian and non-Gaussian trait evolution models,https://academic.oup.com/sysbio/article-abstract/63/3/397/1649891,856.0,2014.0
linear regression,"{'biogeography', 'ecology'}",Towards an integrated computational tool for spatial analysis in macroecology and biogeography,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-822X.2006.00237.x,765.0,2006.0
linear regression,{'metabolomics'},Novel biomarkers for pre‐diabetes identified by metabolomics,https://www.embopress.org/doi/abs/10.1038/msb.2012.43,761.0,2012.0
linear regression,{'evolution'},"Continuum regression: cross‐validated sequentially constructed prediction embracing ordinary least squares, partial least squares and principal components …",https://rss.onlinelibrary.wiley.com/doi/abs/10.1111/j.2517-6161.1990.tb01786.x,754.0,1990.0
linear regression,{'phylogenomics'},Phylogenomics: the beginning of incongruence?,https://www.cell.com/trends/genetics/fulltext/S0168-9525(06)00051-5?large_figure=true,715.0,2006.0
linear regression,{'metabolomics'},Metabolomics: current technologies and future trends,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/pmic.200600106,680.0,2006.0
linear regression,{'biodiversity'},Biodiversity effects on soil processes explained by interspecific functional dissimilarity,https://www.science.org/doi/abs/10.1126/science.1101865,677.0,2004.0
linear regression,{'systems biology'},The Inferelator: an algorithm for learning parsimonious regulatory networks from systems-biology data sets de novo,https://link.springer.com/article/10.1186/gb-2006-7-5-r36,676.0,2006.0
linear regression,{'biology'},A step-by-step guide to non-linear regression analysis of experimental data using a Microsoft Excel spreadsheet,https://www.sciencedirect.com/science/article/pii/S0169260700001243,675.0,2001.0
