"Model","Bio_term","Title","Link","Citations","Year"
"OLS","proteomics","Quantitative proteomic profiling reveals novel region‐specific markers in the adult mouse brain","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/pmic.201300196",12,2014
"OLS","proteomics","A proteomics sample metadata representation for multiomics integration and big data analysis","https://www.nature.com/articles/s41467-021-26111-3",62,2021
"OLS","proteomics","Proteomics reveal biomarkers for diagnosis, disease activity and long-term disability outcomes in multiple sclerosis","https://www.nature.com/articles/s41467-023-42682-9",19,2023
"OLS","proteomics","Statistical characterization of multiple-reaction monitoring mass spectrometry (MRM-MS) assays for quantitative proteomics","https://link.springer.com/article/10.1186/1471-2105-13-S16-S9",138,2012
"OLS","proteomics","Integration of proteomics and metabolomics data of early and middle season Hass avocados under heat treatment","https://www.sciencedirect.com/science/article/pii/S0308814619305667",40,2019
"OLS","proteomics","The ontology lookup service: bigger and better","https://academic.oup.com/nar/article-abstract/38/suppl_2/W155/1101833",137,2010
"OLS","proteomics","Identification of proteins whose expression is up-or down-regulated in the mushroom bodies in the honeybee brain using proteomics","https://www.sciencedirect.com/science/article/pii/S0014579306014347",35,2007
"OLS","proteomics","The pitfalls of proteomics experiments without the correct use of bioinformatics tools","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/pmic.200600223",111,2006
"OLS","proteomics","One thousand and one software for proteomics: tales of the toolmakers of science","https://pubs.acs.org/doi/abs/10.1021/acs.jproteome.9b00219",30,2019
"OLS","proteomics","Peak intensity prediction in MALDI-TOF mass spectrometry: a machine learning study to support quantitative proteomics","https://link.springer.com/article/10.1186/1471-2105-9-443",47,2008
"ordinary least squares","biology","Ordinary least squares regression is indicated for studies of allometry","https://academic.oup.com/jeb/article-abstract/30/1/4/7412141",205,2017
"ordinary least squares","biology","Statistical properties of the ordinary least-squares, generalized least-squares, and minimum-evolution methods of phylogenetic inference","https://link.springer.com/article/10.1007/BF00161174",377,1992
"ordinary least squares","biology","Evaluation of the effect of morphological traits on fish growth by comparison using ridge and ordinary least squares regression","https://prensipjournals.com/ojs/index.php/jofbs/article/view/255","",2024
"ordinary least squares","biology","The Use of Ordinary Least-Squares Regression in the Development of an Instrument To Measure Sexism in Biology Textbooks.","https://eric.ed.gov/?id=ED300235",4,1988
"ordinary least squares","biology","Prediction of hybrid means from a partial circulant diallel table using the ordinary least square and the mixed model methods","https://www.scielo.br/j/gmb/a/Sx8V7QyYzHhVtN4b5rQZvFJ/?lang=en",14,2005
"ordinary least squares","biology","Allometric Slopes Not Underestimated by Ordinary Least Squares Regression: A Case Study with Enchenopa Treehoppers (Hemiptera: Membracidae)","https://academic.oup.com/aesa/article-abstract/104/3/562/23145",30,2011
"ordinary least squares","biology","The applicability of ordinary least squares to consistently short distances between taxa in phylogenetic tree construction and the normal distribution test consequences","https://link.springer.com/article/10.1007/s11538-008-9378-2",1,2009
"ordinary least squares","biology","Minimum evolution using ordinary least-squares is less robust than neighbor-joining","https://link.springer.com/article/10.1016/j.bulm.2004.07.007",9,2005
"ordinary least squares","biology","Analyzing multilevel data: Comparing findings from hierarchical linear modeling and ordinary least squares regression","https://link.springer.com/article/10.1007/s10734-013-9615-y",26,2013
"ordinary least squares","biology","Analysis of factors affecting the growth of oil bodies in A. Thaliana seeds: use of ordinary least squares and quantile regression","https://policycommons.net/artifacts/15819629/analysis-of-factors-affecting-the-growth-of-oil-bodies-in-a-thaliana-seeds/16710488/",1,2013
"ordinary least squares","biology","Hierarchical Cluster-based Partial Least Squares Regression (HC-PLSR) is an efficient tool for metamodelling of nonlinear dynamic models","https://link.springer.com/article/10.1186/1752-0509-5-90",62,2011
"ordinary least squares","biology","On the use of log-transformation versus nonlinear regression for analyzing biological power laws","https://academic.oup.com/biolinnean/article-abstract/113/4/1167/2416036",50,2014
"ordinary least squares","biology","Identifying model error in metabolic flux analysis–a generalized least squares approach","https://link.springer.com/article/10.1186/s12918-016-0335-7",7,2016
"ordinary least squares","biology","Comment on “The structural relationship: regression in biology”","https://cdnsciencepub.com/doi/abs/10.1139/z10-050",5,2010
"ordinary least squares","biology","Mass/length residuals: measures of body condition or generators of spurious results?","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[1473:MLRMOB]2.0.CO;2",1115,2001
"ordinary least squares","biology","A primer on phylogenetic generalised least squares","https://link.springer.com/chapter/10.1007/978-3-662-43550-2_5",463,2014
"ordinary least squares","biology","Confidence regions and hypothesis tests for topologies using generalized least squares","https://academic.oup.com/mbe/article-abstract/20/6/862/982686",34,2003
"ordinary least squares","biology","Exploring relationships in gene expressions: a partial least squares approach","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5964946/",74,2001
"ordinary least squares","biology","Mass scaling of metabolic rates in carabid beetles (Carabidae)–the importance of phylogeny, regression models and gas exchange patterns","https://journals.biologists.com/jeb/article-abstract/220/18/3363/18665",12,2017
"ordinary least squares","biology","Classification using generalized partial least squares","https://www.tandfonline.com/doi/abs/10.1198/106186005X47697",133,2005
"OLS","phylogenomics","Statistics and truth in phylogenomics","https://academic.oup.com/mbe/article-abstract/29/2/457/1024815",290,2012
"OLS","phylogenomics","Fast and accurate branch lengths estimation for phylogenomic trees","https://link.springer.com/article/10.1186/s12859-015-0821-8",37,2016
"OLS","phylogenomics","Consilience of methods for phylogenetic analysis of variance","https://academic.oup.com/evolut/article-abstract/76/7/1406/6966349",6,2022
"OLS","phylogenomics","A tale of too many trees: a conundrum for phylogenetic regression","https://www.biorxiv.org/content/10.1101/2024.02.16.580530.abstract","",2024
"OLS","phylogenomics","An efficient, nonphylogenetic method for detecting genes sharing evolutionary signals in phylogenomic data sets","https://academic.oup.com/gbe/article-abstract/13/9/evab187/6352501",1,2021
"OLS","phylogenomics","New insights into the relationships within subtribe Scorzonerinae (Cichorieae, Asteraceae) using hybrid capture phylogenomics (Hyb-Seq)","https://www.frontiersin.org/articles/10.3389/fpls.2022.851716/full",4,2022
"OLS","phylogenomics","Unravelling hybridization in Phytophthora using phylogenomics and genome size estimation","https://link.springer.com/article/10.1186/s43008-021-00068-w",35,2021
"OLS","phylogenomics","Does genome size increase with water depth in marine fishes?","https://academic.oup.com/evolut/article-abstract/76/7/1578/6966202",7,2022
"OLS","phylogenomics","Phylogenetic comparative methods","https://profilpelajar.com/article/Phylogenetic_comparative_methods","",""
"OLS","phylogenomics","Phylogenomics reveals convergent evolution of red-violet coloration in land plants and the origins of the anthocyanin biosynthetic pathway","https://www.sciencedirect.com/science/article/pii/S1055790320301767",43,2020
"OLS","phylogenomics","Phylotranscriptomic and ecological analyses reveal the evolution and morphological adaptation of Abies","https://onlinelibrary.wiley.com/doi/abs/10.1111/jipb.13760","",2024
"OLS","phylogenomics","Evolutionary patterns in life-history traits of lizards of the genus Xenosaurus.","https://www.researchgate.net/profile/Adrian-Nieto-Montes-De-Oca/publication/322043102_Evolutionary_patterns_in_life-history_traits_of_lizards_of_the_genus_Xenosaurus/links/5a426633458515f6b04fc496/Evolutionary-patterns-in-life-history-traits-of-lizards-of-the-genus-Xenosaurus.pdf",12,2017
"OLS","phylogenomics","A new nuclear phylogeny of the tea family (Theaceae) unravels rapid radiations in genus Camellia","https://www.sciencedirect.com/science/article/pii/S1055790324000812","",2024
"OLS","phylogenomics","Type III polyketide synthases: functional classification and phylogenomics","https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cbic.201600522",157,2017
"OLS","phylogenomics","Phylogenetic patterns of leg morphometric traits in vespid wasps (Hymenoptera: Vespidae)","https://onlinelibrary.wiley.com/doi/abs/10.1111/azo.12502","",2024
"OLS","phylogenomics","Resampling residuals on phylogenetic trees: Extended results","https://www.academia.edu/download/70829332/1101.0020.pdf",1,2010
"OLS","phylogenomics","Computational estimation of genome size and its evolution in relation to body size in the fast adaptive radiation of African cichlids","https://thesis.unipd.it/handle/20.500.12608/50281","",""
"OLS","phylogenomics","Phylogenomics of Sterol Synthesis: Insights into the Origin, Evolution, and Diversity of a Key Eukaryotic Feature","https://hal.science/hal-01604999v1/file/2009_Le%20Quemener_Genome%20Biol%20Evol_1.pdf","",2009
"OLS","phylogenomics","Genomic and phenomic analysis of island ant community assembly","https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.15326",11,2020
"OLS","phylogenomics","Ornithine Lipids in Burkholderia spp. Pathogenicity","https://www.frontiersin.org/articles/10.3389/fmolb.2020.610932/full",10,2021
"OLS","biodiversity","Economic prosperity, biodiversity conservation, and the environmental Kuznets curve","https://www.sciencedirect.com/science/article/pii/S0921800909000391",287,2009
"OLS","biodiversity","Economic growth, biodiversity loss and conservation effort","https://www.sciencedirect.com/science/article/pii/S0301479702002311",298,2003
"OLS","biodiversity","Nonparametric modelling of biodiversity: Determinants of threatened species","https://www.sciencedirect.com/science/article/pii/S0161893810001195",28,2011
"OLS","biodiversity","Impact of climate change on biodiversity loss: global evidence","https://link.springer.com/article/10.1007/s11356-021-15702-8",250,2022
"OLS","biodiversity","What drives biodiversity?: an empirical assessment of the relation between biodiversity and the economy","https://www.econstor.eu/handle/10419/31776",16,2009
"OLS","biodiversity","Testing the environmental Kuznets curve hypothesis for biodiversity risk in the US: A spatial econometric approach","https://www.mdpi.com/2071-1050/3/11/2182",54,2011
