,Model,Bio_term,Title,Link,Citations,Year
518,{'linear regression'},{'genetics'},Imaging genetics approach to Parkinson's disease and its correlation with clinical score,https://www.nature.com/articles/srep46700,22.0,2017.0
1067,{'linear regression'},{'developmental biology'},"The life span of red blood cells in the amphibian larvae, Rana catesbeiana",https://www.sciencedirect.com/science/article/pii/0012160676901731,22.0,1976.0
960,{'OLS'},{'evolution'},"Spatial pattern evolution and optimization of urban system in the Yangtze River economic belt, China, based on DMSP-OLS night light data",https://www.mdpi.com/2071-1050/10/10/3782,22.0,2018.0
546,{'ordinary least squares'},{'phylogenomics'},Integral Phylogenomic Approach over Ilex L. Species from Southern South America,https://www.mdpi.com/2075-1729/7/4/47,22.0,2017.0
339,{'linear regression'},{'ecology'},Dynamic linear Bayesian models in phytoplankton ecology,https://www.sciencedirect.com/science/article/pii/S0304380097019492,22.0,1997.0
164,{'OLS'},{'bioinformatics'},Benefits of dimension reduction in penalized regression methods for high-dimensional grouped data: a case study in low sample size,https://academic.oup.com/bioinformatics/article-abstract/35/19/3628/5372340,22.0,2019.0
461,{'ordinary least squares'},{'biodiversity'},Generalizing the use of geographical weights in biodiversity modelling,https://onlinelibrary.wiley.com/doi/abs/10.1111/geb.12203,22.0,2014.0
579,{'ordinary least squares'},{'immunology'},Limited effect of duration of CMV infection on adaptive immunity and frailty: insights from a 27‐year‐long longitudinal study,https://onlinelibrary.wiley.com/doi/abs/10.1002/cti2.1193,22.0,2020.0
850,{'OLS'},{'paleontology'},Prospective use of molecular paleontology to test for iron limitation on marine primary productivity,https://www.sciencedirect.com/science/article/pii/030442039290100O,22.0,1992.0
574,{'linear regression'},{'medical imaging'},Learning to rank from medical imaging data,https://link.springer.com/chapter/10.1007/978-3-642-35428-1_29,22.0,2012.0
289,{'linear regression'},{'proteomics'},Detecting differential protein expression in large-scale population proteomics,https://academic.oup.com/bioinformatics/article-abstract/30/19/2741/2422153,22.0,2014.0
991,"{'ordinary least squares', 'OLS'}",{'immunology'},Statistics for immunologists,https://currentprotocols.onlinelibrary.wiley.com/doi/abs/10.1002/cpim.54,21.0,2018.0
756,"{'ordinary least squares', 'OLS'}",{'systems biology'},Orthogonal projection to latent structures solution properties for chemometrics and systems biology data,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/cem.1398,21.0,2011.0
404,{'linear regression'},{'proteomics'},Evaluation of linear models and missing value imputation for the analysis of peptide-centric proteomics,https://link.springer.com/article/10.1186/s12859-019-2619-6,21.0,2019.0
478,{'linear regression'},{'neurobiology'},Global cerebral and regional multimodal neuroimaging markers of the neurobiology of autism: Development and cognition,https://journals.sagepub.com/doi/abs/10.1177/0883073812452917,21.0,2013.0
779,{'linear regression'},{'biogeography'},Partitioning the variation in African vertebrate distributions into environmental and spatial components–exploring the link between ecology and biogeography,https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/ecog.00860,21.0,2015.0
670,{'ordinary least squares'},{'microbiology'},Models for factors influencing pathogen survival in low water activity foods from literature data are highly significant but show large unexplained variance,https://www.sciencedirect.com/science/article/pii/S0740002021000484,21.0,2021.0
170,{'OLS'},{'paleontology'},"Biodiversity dynamics and their driving factors during the Cretaceous diversification of Spatangoida (Echinoidea, Echinodermata)",https://www.sciencedirect.com/science/article/pii/S0031018204004250,21.0,2004.0
642,{'OLS'},{'genomics'},Mind genomics and the law,https://www.researchgate.net/profile/Petraq-Papajorgji-2/publication/350042894_Mind_Genomics_and_the_Law_Chapter_1_What_is_Mind_Genomics/links/604d0afea6fdcccfee7d033f/Mind-Genomics-and-the-Law-Chapter-1-What-is-Mind-Genomics.pdf,21.0,2020.0
920,{'linear regression'},{'genetics'},Risk of cognitive impairment in female premutation carriers of fragile X premutation: Analysis by means of robust segmented linear regression models,https://onlinelibrary.wiley.com/doi/abs/10.1002/ajmg.b.30803,21.0,2009.0
663,{'ordinary least squares'},{'conservation'},Modeling the spatial distribution of soil properties by generalized least squares regression: Toward a general theory of spatial variates,https://www.jswconline.org/content/68/3/172.short,21.0,2013.0
864,{'linear regression'},{'biodiversity'},Quantile regression analysis as a predictive tool for lake macroinvertebrate biodiversity,https://www.sciencedirect.com/science/article/pii/S1470160X15005592,21.0,2016.0
330,{'OLS'},{'paleontology'},Diversity of hadrosauroid dinosaurs from the Late Cretaceous Ibero-Armorican Island (European Archipelago) assessed from dentary morphology,https://www.sciencedirect.com/science/article/pii/S0195667115000397,21.0,2015.0
890,{'linear regression'},{'medical imaging'},Regression models for analyzing radiological visual grading studies–an empirical comparison,https://link.springer.com/article/10.1186/s12880-015-0083-y,20.0,2015.0
791,"{'ordinary least squares', 'OLS'}",{'paleontology'},Phylogenetic comparative methods: a user's guide for paleontologists,https://www.cambridge.org/core/elements/phylogenetic-comparative-methods/973B90CCB6F4B9E07CE23793F1E4D1AD,20.0,2021.0
911,{'ordinary least squares'},{'marine biology'},Respiration of mesopelagic fish: a comparison of respiratory electron transport system (ETS) measurements and allometrically calculated rates in the Southern Ocean …,https://academic.oup.com/icesjms/article-abstract/77/5/1672/5805416,20.0,2020.0
377,{'OLS'},{'environmental biology'},Environmental sustainability and economic growth: Evidence from some developing countries,https://www.researchgate.net/profile/Saman-Ghaderi-2/publication/289666603_Environmental_sustainability_and_economic_growth_Evidence_from_some_developing_countries/links/570e4f8008aee328dd653485/Environmental-sustainability-and-economic-growth-Evidence-from-some-developing-countries.pdf,20.0,2011.0
437,{'linear regression'},{'medical imaging'},Fast nonlinear regression method for CT brain perfusion analysis,https://www.spiedigitallibrary.org/journals/journal-of-medical-imaging/volume-3/issue-2/026003/Fast-nonlinear-regression-method-for-CT-brain-perfusion-analysis/10.1117/1.JMI.3.2.026003.short,20.0,2016.0
221,{'ordinary least squares'},{'marine biology'},Community structure of deep-water decapod crustaceans below the oxygen minimum zone in the south-east Gulf of California and analysis of environmental drivers,https://www.publish.csiro.au/mf/mf15040,20.0,2015.0
103,{'ordinary least squares'},{'ecology'},An empirical study on estimators for linear regression analyses in fisheries and ecology,https://www.sciencedirect.com/science/article/pii/S0165783600001958,20.0,2000.0
694,{'OLS'},{'immunology'},Multivalent antigen display on nanoparticle immunogens increases B cell clonotype diversity and neutralization breadth to pneumoviruses,https://www.cell.com/immunity/fulltext/S1074-7613(23)00367-9,20.0,2023.0
278,{'ordinary least squares'},{'developmental biology'},"Deconstructing cartilage shape and size into contributions from embryogenesis, metamorphosis, and tadpole and frog growth",https://onlinelibrary.wiley.com/doi/abs/10.1111/joa.12303,20.0,2015.0
1127,{'linear regression'},{'evolution'},Using econometric models in the analysis of the correlation between the evolution of the Gross Domestic Product and Foreign Direct Investments,https://ideas.repec.org/a/rsr/supplm/v64y2016i10p124-129.html,20.0,2016.0
1059,"{'ordinary least squares', 'OLS'}","{'bioinformatics', 'systems biology'}",The impact of measurement errors in the identification of regulatory networks,https://link.springer.com/article/10.1186/1471-2105-10-412,20.0,2009.0
300,{'ordinary least squares'},{'conservation'},Development and evaluation of ordinary least squares regression models for predicting irrigated and rainfed maize and soybean yields,https://elibrary.asabe.org/abstract.asp?aid=43988,20.0,2013.0
110,{'linear regression'},{'evolution'},Analysis of Gross Domestic Product Evolution under the Influence of the Final Consumption,http://www.ebsco.ectap.ro/Theoretical_&_Applied_Economics_2015_Winter.pdf#page=45,20.0,2015.0
870,{'ordinary least squares'},{'conservation'},Range‐wide selection of catchments for Pacific salmon conservation,https://conbio.onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2008.01156.x,19.0,2009.0
937,{'ordinary least squares'},{'systems biology'},Set membership experimental design for biological systems,https://link.springer.com/article/10.1186/1752-0509-6-21,19.0,2012.0
319,{'ordinary least squares'},{'disease ecology'},Direct and indirect effects of forest microclimate on pathogen spillover,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecy.2686,19.0,2019.0
853,{'OLS'},{'proteomics'},"Proteomics reveal biomarkers for diagnosis, disease activity and long-term disability outcomes in multiple sclerosis",https://www.nature.com/articles/s41467-023-42682-9,19.0,2023.0
849,{'OLS'},{'developmental biology'},Prolonged environmental enrichment promotes developmental myelination,https://www.frontiersin.org/articles/10.3389/fcell.2021.665409/full,19.0,2021.0
1017,{'OLS'},{'microbiology'},Terminal olefin profiles and phylogenetic analyses of olefin synthases of diverse cyanobacterial species,https://journals.asm.org/doi/abs/10.1128/aem.00425-18,19.0,2018.0
297,{'OLS'},{'ecology'},Detrending climate data prior to climate–growth analyses in dendroecology: A common best practice?,https://www.sciencedirect.com/science/article/pii/S1125786523000449,19.0,2023.0
1100,{'ordinary least squares'},{'immunology'},Toward a surrogate marker of malaria exposure: modeling longitudinal antibody measurements under outbreak conditions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0021826,19.0,2011.0
481,"{'ordinary least squares', 'OLS'}",{'biogeography'},Global tests of regional effect on species richness of vascular plants and terrestrial vertebrates,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0587.2008.05755.x,19.0,2009.0
595,{'OLS'},{'developmental biology'},Loss of Shh signaling in the neocortex reveals heterogeneous cell recovery responses from distinct oligodendrocyte populations,https://www.sciencedirect.com/science/article/pii/S0012160619300752,19.0,2019.0
224,{'linear regression'},{'phylogenetics'},Comparative phylogenetics of repetitive elements in a diverse order of flowering plants (Brassicales),https://academic.oup.com/g3journal/article-pdf/doi/10.1093/g3journal/jkab140/40518696/jkab140.pdf,19.0,2021.0
499,{'ordinary least squares'},{'neurobiology'},Higher motor cortical excitability linked to greater cognitive dysfunction in Alzheimer's disease: results from two independent cohorts,https://www.sciencedirect.com/science/article/pii/S0197458021002013,19.0,2021.0
154,{'OLS'},{'bioinformatics'},Bayesian Orthogonal Least Squares (BOLS) algorithm for reverse engineering of gene regulatory networks,https://link.springer.com/article/10.1186/1471-2105-8-251,19.0,2007.0
184,{'linear regression'},{'bioinformatics'},Bioinformatics methods to select prognostic biomarker genes from large scale datasets: A review,https://onlinelibrary.wiley.com/doi/abs/10.1002/biot.201800103,18.0,2018.0
942,{'linear regression'},{'paleontology'},Size-related evolutionary patterns among species and subgenera in the Strombina group (Gastropoda: Columbellidae),https://www.cambridge.org/core/journals/journal-of-paleontology/article/sizerelated-evolutionary-patterns-among-species-and-subgenera-in-the-strombina-group-gastropoda-columbellidae/36C7D1E6A18F2E34B7189C2AE7C70D65,18.0,1991.0
1078,{'OLS'},{'paleontology'},The relationship between genus richness and geographic area in Late Cretaceous marine biotas: epicontinental sea versus open-ocean-facing settings,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0040472,18.0,2012.0
945,{'ordinary least squares'},{'disease classification'},Social determinants and the classification of disease: descriptive epidemiology of selected socially mediated disease constellations,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0110271,18.0,2014.0
191,{'OLS'},{'phylogenetics'},Branch length heterogeneity leads to nonindependent branch length estimates and can decrease the efficiency of methods of phylogenetic inference,https://link.springer.com/article/10.1007/PL00006563,18.0,1999.0
